"TOA5","CR1000","CR1000","70405","CR1000.Std.27.04","CPU:Piranometro-UVA-UVB-WS400WS200 CR1000.CR1","45947","AWS"
"TIMESTAMP","RECORD","BattV","AirTemperature","RelHumidity","DewPoint","AbsAirPressure","RelAirPressure","PrecipitationType","PrecipitationIntensity","PrecipDifference","PrecipAbsolute","WindDirectionAct","WindSpeedAct","WindQuality"
"TS","RN","Volts","C","%","C","hPa","hPa","","mmh","mm","mm","degree","m/s","%"
"","","Min","Avg","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-06-13 14:50:00",4403,10.52,12.83,32.16,-3.411,991,991,0,0,0,0,88.1,2.957,100
"2023-06-13 15:00:00",4404,11.15,12.92,31.74,-3.539,991,991,0,0,0,0,41.99,3.175,100
"2023-06-13 15:10:00",4405,10.67,12.94,31.57,-3.591,991,991,0,0,0,0,59.26,2.739,100
"2023-06-13 15:20:00",4406,10.29,13.43,30.9,-3.449,991,991,0,0,0,0,45.11,2.999,100
"2023-06-13 15:30:00",4407,10.68,13.34,30.79,-3.561,990,990,0,0,0,0,40.09,3.347,100
"2023-06-13 15:40:00",4408,10.76,13.23,30.83,-3.68,990,990,0,0,0,0,93.8,2.98,100
"2023-06-13 15:50:00",4409,11.13,13.49,30.69,-3.481,990,990,0,0,0,0,135.3,3.029,100
"2023-06-13 16:00:00",4410,10.29,13.44,30.63,-3.54,990,990,0,0,0,0,46.75,3.145,100
"2023-06-13 16:10:00",4411,11.12,13.66,30.36,-3.469,990,990,0,0,0,0,54.71,2.753,100
"2023-06-13 16:20:00",4412,11.14,13.55,30.03,-3.717,990,990,0,0,0,0,36.02,3.265,100
"2023-06-13 16:30:00",4413,11.15,13.66,30.13,-3.541,990,990,0,0,0,0,40.08,2.789,100
"2023-06-13 16:40:00",4414,10.29,13.54,30.27,-3.611,990,990,0,0,0,0,36.06,3.148,100
"2023-06-13 16:50:00",4415,10.67,13.58,30.48,-3.5,990,990,0,0,0,0,47.76,3.029,100
"2023-06-13 17:00:00",4416,11.14,13.48,30.94,-3.374,990,990,0,0,0,0,49.65,2.978,100
"2023-06-13 17:10:00",4417,10.29,13.49,30.95,-3.399,990,990,0,0,0,0,43.58,2.728,100
"2023-06-13 17:20:00",4418,11.1,13.33,31.4,-3.319,990,990,0,0,0,0,37,3.231,100
"2023-06-13 17:30:00",4419,11.17,13.06,31.52,-3.509,990,990,0,0,0,0,49.54,2.79,100
"2023-06-13 17:40:00",4420,11.01,12.84,31.96,-3.481,990,990,0,0,0,0,44.19,2.329,100
"2023-06-13 17:50:00",4421,10.67,12.53,32.87,-3.373,990,990,0,0,0,0,43.02,2.341,100
"2023-06-13 18:00:00",4422,10.72,12.12,34.15,-3.269,990,990,0,0,0,0,42.54,2.086,100
"2023-06-13 18:10:00",4423,10.65,11.51,35.31,-3.33,990,990,0,0,0,0,51.02,1.577,100
"2023-06-13 18:20:00",4424,10.67,10.87,37.06,-3.271,990,990,0,0,0,0,49.07,1.248,100
"2023-06-13 18:30:00",4425,10.29,10.38,38.48,-3.163,990,990,0,0,0,0,36.43,1.627,100
"2023-06-13 18:40:00",4426,10.71,9.98,39.94,-3.039,990,990,0,0,0,0,36.75,1.794,100
"2023-06-13 18:50:00",4427,10.52,9.5,40.97,-3.129,990,990,0,0,0,0,59.28,1.538,100
"2023-06-13 19:00:00",4428,10.67,8.94,41.85,-3.327,990,990,0,0,0,0,54.82,1.625,100
"2023-06-13 19:10:00",4429,10.55,8.47,43.03,-3.42,990,990,0,0,0,0,27.05,1.355,100
"2023-06-13 19:20:00",4430,11.15,8.13,44.52,-3.223,990,990,0,0,0,0,32.39,1.552,100
"2023-06-13 19:30:00",4431,10.7,7.974,45.57,-3.085,990,990,0,0,0,0,25.09,1.42,100
"2023-06-13 19:40:00",4432,11.13,7.517,47.12,-3.035,990,990,0,0,0,0,28.37,1.503,100
"2023-06-13 19:50:00",4433,11.16,7.154,47.3,-3.346,990,990,0,0,0,0,29.88,1.857,100
"2023-06-13 20:00:00",4434,10.7,6.695,48.25,-3.48,990,990,0,0,0,0,24.56,2.014,100
"2023-06-13 20:10:00",4435,10.67,6.543,49.23,-3.393,990,990,0,0,0,0,25.73,2.718,100
"2023-06-13 20:20:00",4436,10.29,6.214,51.74,-2.997,990,990,0,0,0,0,18.48,2.19,100
"2023-06-13 20:30:00",4437,10.62,5.983,53.72,-2.714,990,990,0,0,0,0,20.05,3.07,100
"2023-06-13 20:40:00",4438,11.18,5.605,56.55,-2.344,991,991,0,0,0,0,20.85,2.565,100
"2023-06-13 20:50:00",4439,10.63,5.255,58.63,-2.211,991,991,0,0,0,0,25.45,2.23,100
"2023-06-13 21:00:00",4440,10.29,4.973,60.29,-2.071,991,991,0,0,0,0,24.07,2.392,100
"2023-06-13 21:10:00",4441,11.15,4.9,61.26,-1.921,990,990,0,0,0,0,25.86,2.606,100
"2023-06-13 21:20:00",4442,10.69,4.814,61.72,-1.959,991,991,0,0,0,0,25.11,2.338,100
"2023-06-13 21:30:00",4443,10.58,4.513,61.58,-2.215,990,990,0,0,0,0,95.9,2.759,100
"2023-06-13 21:40:00",4444,11.11,4.4,61.67,-2.35,990,990,0,0,0,0,134.9,2.956,100
"2023-06-13 21:50:00",4445,10.29,4.361,62.08,-2.311,990,990,0,0,0,0,108.9,2.955,100
"2023-06-13 22:00:00",4446,10.65,4.243,62.33,-2.349,990,990,0,0,0,0,148.3,2.603,100
"2023-06-13 22:10:00",4447,10.29,4.199,62.81,-2.281,990,990,0,0,0,0,196.5,2.689,100
"2023-06-13 22:20:00",4448,10.29,4.044,63.2,-2.3,990,990,0,0,0,0,309.8,2.884,100
"2023-06-13 22:30:00",4449,10.62,3.871,63.91,-2.341,990,990,0,0,0,0,276.9,3.042,100
"2023-06-13 22:40:00",4450,11.16,3.799,65.52,-2.094,990,990,0,0,0,0,313.6,3.038,100
"2023-06-13 22:50:00",4451,10.29,3.9,66.21,-1.821,990,990,0,0,0,0,322,2.911,100
"2023-06-13 23:00:00",4452,11.14,3.88,66.4,-1.849,990,990,0,0,0,0,334.7,3.425,100
"2023-06-13 23:10:00",4453,10.63,3.9,65.79,-1.92,990,990,0,0,0,0,334.9,3.382,100
"2023-06-13 23:20:00",4454,10.29,3.802,65.1,-2.166,990,990,0,0,0,0,285.4,3.176,100
"2023-06-13 23:30:00",4455,11.18,3.778,64.48,-2.32,990,990,0,0,0,0,321.4,3.322,100
"2023-06-13 23:40:00",4456,10.29,3.84,63.95,-2.39,990,990,0,0,0,0,330.3,3.131,100
"2023-06-13 23:50:00",4457,10.29,3.949,63.45,-2.35,990,990,0,0,0,0,332.5,2.661,100
"2023-06-14 00:00:00",4458,10.67,3.93,63.24,-2.409,990,990,0,0,0,0,333.3,2.862,100
"2023-06-14 00:10:00",4459,10.3,4.088,62.69,-2.37,990,990,0,0,0,0,337.4,3.306,100
"2023-06-14 00:20:00",4460,11.14,4.308,61.51,-2.467,989,989,0,0,0,0,343.1,3.87,100
"2023-06-14 00:30:00",4461,11.14,4.36,59.94,-2.76,989,989,0,0,0,0,335.7,3.206,100
"2023-06-14 00:40:00",4462,10.29,4.439,60.33,-2.573,989,989,0,0,0,0,342,3.723,100
"2023-06-14 00:50:00",4463,10.29,4.441,61.02,-2.41,989,989,0,0,0,0,338.2,3.432,100
"2023-06-14 01:00:00",4464,11.16,4.43,62.31,-2.173,989,989,0,0,0,0,330.9,3.547,100
"2023-06-14 01:10:00",4465,11.15,4.41,63.62,-1.893,989,989,0,0,0,0,340.8,3.277,100
"2023-06-14 01:20:00",4466,10.29,4.41,63.93,-1.858,989,989,0,0,0,0,324.4,3.234,100
"2023-06-14 01:30:00",4467,10.29,4.233,62.57,-2.305,989,989,0,0,0,0,334.6,3.361,100
"2023-06-14 01:40:00",4468,11.14,4.121,62.7,-2.353,989,989,0,0,0,0,322.7,3.573,100
"2023-06-14 01:50:00",4469,11.14,4,65.27,-1.914,989,989,0,0,0,0,327.2,3.414,100
"2023-06-14 02:00:00",4470,11.17,3.941,66.52,-1.711,989,989,0,0,0,0,328.6,3.38,100
"2023-06-14 02:10:00",4471,10.67,3.733,67.25,-1.789,988,988,0,0,0,0,331.9,3.55,100
"2023-06-14 02:20:00",4472,11.15,3.52,68.31,-1.761,988,988,0,0,0,0,319.1,3.292,100
"2023-06-14 02:30:00",4473,11.15,3.443,68.82,-1.739,988,988,0,0,0,0,320.4,3.375,100
"2023-06-14 02:40:00",4474,11.14,3.171,69.91,-1.771,988,988,0,0,0,0,176.5,2.774,100
"2023-06-14 02:50:00",4475,11.13,3.132,70.37,-1.739,988,988,0,0,0,0,147.1,2.564,100
"2023-06-14 03:00:00",4476,10.29,2.982,71.03,-1.729,988,988,0,0,0,0,59.02,2.632,100
"2023-06-14 03:10:00",4477,11.17,2.792,71.84,-1.79,988,988,0,0,0,0,74.44,2.74,100
"2023-06-14 03:20:00",4478,10.67,2.582,72.74,-1.83,987,987,0,0,0,0,124.6,2.438,100
"2023-06-14 03:30:00",4479,10.29,2.341,73.67,-1.89,987,987,0,0,0,0,31.74,2.501,100
"2023-06-14 03:40:00",4480,11.16,2.201,74.13,-1.92,987,987,0,0,0,0,20.93,2.592,100
"2023-06-14 03:50:00",4481,11.15,2.151,74.15,-1.999,987,987,0,0,0,0,21.8,2.766,100
"2023-06-14 04:00:00",4482,10.65,1.933,74.51,-2.118,987,987,0,0,0,0,18.85,3.09,100
"2023-06-14 04:10:00",4483,10.67,1.672,75.67,-2.19,987,987,0,0,0,0,65.46,2.729,100
"2023-06-14 04:20:00",4484,10.29,1.473,76.18,-2.269,986,986,0,0,0,0,69.21,2.134,100
"2023-06-14 04:30:00",4485,11.16,1.044,77.38,-2.478,986,986,0,0,0,0,43.1,1.395,100
"2023-06-14 04:40:00",4486,11.15,0.751,78.13,-2.619,986,986,0,0,0,0,90.4,1.674,100
"2023-06-14 04:50:00",4487,10.63,0.958,77.06,-2.629,986,986,0,0,0,0,65.35,2.521,100
"2023-06-14 05:00:00",4488,10.67,1.029,76.08,-2.719,986,986,0,0,0,0,34.9,2.023,100
"2023-06-14 05:10:00",4489,10.29,1.267,74.93,-2.711,986,986,0,0,0,0,37.42,1.618,100
"2023-06-14 05:20:00",4490,10.65,1.341,74.42,-2.749,986,986,0,0,0,0,36.38,1.625,100
"2023-06-14 05:30:00",4491,11.13,1.152,74.51,-2.849,986,986,0,0,0,0,31.36,1.858,100
"2023-06-14 05:40:00",4492,11.15,1.021,74.46,-2.979,986,986,0,0,0,0,21.47,1.793,100
"2023-06-14 05:50:00",4493,10.75,0.902,74.78,-3.099,986,986,0,0,0,0,26.78,1.9,100
"2023-06-14 06:00:00",4494,11.15,0.83,74.9,-3.149,986,986,0,0,0,0,18.22,1.745,100
"2023-06-14 06:10:00",4495,10.29,0.741,75.16,-3.13,986,986,0,0,0,0,27.33,1.323,100
"2023-06-14 06:20:00",4496,10.72,0.858,74.23,-3.22,986,986,0,0,0,0,28.07,1.387,100
"2023-06-14 06:30:00",4497,11.19,0.811,74.42,-3.22,986,986,0,0,0,0,19.24,1.329,100
"2023-06-14 06:40:00",4498,11.15,0.722,74.52,-3.278,986,986,0,0,0,0,20.03,1.437,100
"2023-06-14 06:50:00",4499,11.2,0.58,75.21,-3.34,986,986,0,0,0,0,25.37,1.418,100
"2023-06-14 07:00:00",4500,10.63,0.541,74.8,-3.459,986,986,0,0,0,0,22.4,1.953,100
"2023-06-14 07:10:00",4501,11.15,0.569,74.23,-3.5,986,986,0,0,0,0,39.42,2.817,100
"2023-06-14 07:20:00",4502,11.16,0.551,74.18,-3.54,986,986,0,0,0,0,65.08,2.431,100
"2023-06-14 07:30:00",4503,11.16,0.54,74.32,-3.539,986,986,0,0,0,0,144.7,2.669,100
"2023-06-14 07:40:00",4504,11.14,0.509,74.07,-3.59,986,986,0,0,0,0,76.87,2.616,100
"2023-06-14 07:50:00",4505,10.69,0.6,73.37,-3.63,986,986,0,0,0,0,192,2.403,100
"2023-06-14 08:00:00",4506,10.29,0.6,73.69,-3.57,986,986,0,0,0,0,329.8,2.325,100
"2023-06-14 08:10:00",4507,10.7,0.502,73.8,-3.65,986,986,0,0,0,0,322.6,1.771,100
"2023-06-14 08:20:00",4508,10.56,0.4,73.86,-3.709,986,986,0,0,0,0,279.2,1.079,100
"2023-06-14 08:30:00",4509,11.14,0.086,74.93,-3.837,987,987,0,0,0,0,258.1,1.135,100
"2023-06-14 08:40:00",4510,10.72,-0.379,75.87,-4.099,987,987,0,0,0,0,259.4,0.692,100
"2023-06-14 08:50:00",4511,10.29,-0.379,76.05,-4.111,986,986,0,0,0,0,49.54,0.243,100
"2023-06-14 09:00:00",4512,11.14,-0.147,75.97,-3.863,987,987,0,0,0,0,58.65,0.171,100
"2023-06-14 09:10:00",4513,10.29,1.017,72.49,-3.386,987,987,0,0,0,0,9.96,0.026,100
"2023-06-14 09:20:00",4514,11.15,2.2,69.48,-2.822,987,987,0,0,0,0,22.52,0.16,100
"2023-06-14 09:30:00",4515,10.6,2.836,66.37,-2.812,987,987,0,0,0,0,31.88,1.221,100
"2023-06-14 09:40:00",4516,11.17,3.08,65.7,-2.7,987,987,0,0,0,0,28.86,2.374,100
"2023-06-14 09:50:00",4517,10.29,3.392,65.1,-2.531,987,987,0,0,0,0,79.98,3.034,100
"2023-06-14 10:00:00",4518,10.29,4.114,61.73,-2.57,987,987,0,0,0,0,62.12,3.141,100
"2023-06-14 10:10:00",4519,11.18,4.517,60.09,-2.563,987,987,0,0,0,0,100.9,4.069,100
"2023-06-14 10:20:00",4520,10.29,4.778,59.72,-2.409,987,987,0,0,0,0,36.16,4.522,100
"2023-06-14 10:30:00",4521,10.3,4.976,58.57,-2.501,988,988,0,0,0,0,70.08,4.476,100
"2023-06-14 10:40:00",4522,10.63,5.633,57.11,-2.221,988,988,0,0,0,0,27.73,4.245,100
"2023-06-14 10:50:00",4523,11.14,6.126,55.04,-2.259,988,988,0,0,0,0,45.42,4.754,100
"2023-06-14 11:00:00",4524,10.65,6.8,53.15,-2.093,988,988,0,0,0,0,55.2,4.854,100
"2023-06-14 11:10:00",4525,11.13,7.507,50.17,-2.209,988,988,0,0,0,0,53.72,4.968,100
"2023-06-14 11:20:00",4526,11.14,7.906,49.09,-2.139,988,988,0,0,0,0,65.65,5.663,100
"2023-06-14 11:30:00",4527,10.29,8.11,49.06,-1.955,988,988,0,0,0,0,14.77,5.58,100
"2023-06-14 11:40:00",4528,10.66,8.77,48.33,-1.565,987,987,0,0,0,0,31.53,5.308,100
"2023-06-14 11:50:00",4529,11.13,9.7,46.8,-1.149,987,987,0,0,0,0,50.46,4.488,100
"2023-06-14 12:00:00",4530,10.29,10.43,44.48,-1.19,987,987,0,0,0,0,46.25,4.825,100
"2023-06-14 12:10:00",4531,11.14,10.8,43.05,-1.299,987,987,0,0,0,0,38.44,5.212,100
"2023-06-14 12:20:00",4532,10.71,11.13,41.79,-1.39,987,987,0,0,0,0,45.6,5.866,100
"2023-06-14 12:30:00",4533,10.7,11.62,40.99,-1.24,987,987,0,0,0,0,28.55,4.735,100
"2023-06-14 12:40:00",4534,10.29,11.76,40.45,-1.281,987,987,0,0,0,0,28.91,5.308,100
"2023-06-14 12:50:00",4535,10.29,12.09,39.94,-1.173,987,987,0,0,0,0,38.91,4.945,100
"2023-06-14 13:00:00",4536,11.2,12.34,39.65,-1.012,987,987,0,0,0,0,32.77,4.956,100
"2023-06-14 13:10:00",4537,11.18,12.69,38.97,-0.939,986,986,0,0,0,0,39.69,4.909,100
"2023-06-14 13:20:00",4538,11.13,12.87,38.34,-1.007,986,986,0,0,0,0,24.62,5.921,100
"2023-06-14 13:30:00",4539,10.62,12.91,38.49,-0.896,986,986,0,0,0,0,47.91,5.179,100
"2023-06-14 13:40:00",4540,11.13,13.37,37.78,-0.758,986,986,0,0,0,0,58.48,5.393,100
"2023-06-14 13:50:00",4541,11.17,13.53,37.37,-0.77,986,986,0,0,0,0,34.04,4.99,100
"2023-06-14 14:00:00",4542,10.29,13.69,37,-0.779,986,986,0,0,0,0,34.43,5.174,100
"2023-06-14 14:10:00",4543,11.12,13.69,36.81,-0.833,985,985,0,0,0,0,27.58,5.509,100
"2023-06-14 14:20:00",4544,10.29,14,36.42,-0.677,985,985,0,0,0,0,35.73,5.544,100
"2023-06-14 14:30:00",4545,11.14,14.16,36.22,-0.622,985,985,0,0,0,0,47.63,4.968,100
"2023-06-14 14:40:00",4546,10.66,14.17,36.25,-0.601,985,985,0,0,0,0,37.34,5.197,100
"2023-06-14 14:50:00",4547,10.29,14.29,35.98,-0.589,985,985,0,0,0,0,39.85,4.414,100
"2023-06-14 15:00:00",4548,10.29,14.33,35.73,-0.659,985,985,0,0,0,0,37.4,5.173,100
"2023-06-14 15:10:00",4549,10.29,14.45,35.37,-0.684,985,985,0,0,0,0,41,4.679,100
"2023-06-14 15:20:00",4550,11.13,14.68,34.86,-0.685,985,985,0,0,0,0,37.01,5.319,100
"2023-06-14 15:30:00",4551,10.71,14.52,34.93,-0.781,985,985,0,0,0,0,30.85,5.168,100
"2023-06-14 15:40:00",4552,10.69,14.66,34.73,-0.75,985,985,0,0,0,0,38.26,4.922,100
"2023-06-14 15:50:00",4553,10.58,14.66,34.31,-0.899,985,985,0,0,0,0,36.71,5.345,100
"2023-06-14 16:00:00",4554,11.18,14.81,34.21,-0.841,985,985,0,0,0,0,58.17,4.297,100
"2023-06-14 16:10:00",4555,10.65,14.95,33.83,-0.89,985,985,0,0,0,0,38.84,4.508,100
"2023-06-14 16:20:00",4556,11.16,14.89,33.72,-0.978,984,984,0,0,0,0,35.7,4.849,100
"2023-06-14 16:30:00",4557,11.19,14.76,33.96,-0.961,984,984,0,0,0,0,35.56,4.555,100
"2023-06-14 16:40:00",4558,11.17,14.85,33.98,-0.89,984,984,0,0,0,0,41.03,3.97,100
"2023-06-14 16:50:00",4559,10.29,14.79,34.35,-0.811,984,984,0,0,0,0,43.72,3.987,100
"2023-06-14 17:00:00",4560,10.29,14.57,34.69,-0.818,984,984,0,0,0,0,43.04,3.953,100
"2023-06-14 17:10:00",4561,11.17,14.41,34.71,-0.961,984,984,0,0,0,0,39.89,4.58,100
"2023-06-14 17:20:00",4562,10.71,14.27,35.25,-0.852,985,985,0,0,0,0,32.82,3.526,100
"2023-06-14 17:30:00",4563,10.67,14.11,35.92,-0.779,985,985,0,0,0,0,36.25,3.29,100
"2023-06-14 17:40:00",4564,10.29,13.81,36.79,-0.731,985,985,0,0,0,0,37.47,3.916,100
"2023-06-14 17:50:00",4565,11.13,13.41,38.37,-0.515,985,985,0,0,0,0,42.59,3.743,100
"2023-06-14 18:00:00",4566,11.16,12.66,41.98,0.047,985,985,0,0,0,0,48.37,3.027,100
"2023-06-14 18:10:00",4567,10.29,12.07,44.17,0.199,985,985,0,0,0,0,47.91,2.649,100
"2023-06-14 18:20:00",4568,10.29,11.4,46.33,0.279,985,985,0,0,0,0,47.64,2.332,100
"2023-06-14 18:30:00",4569,11.11,10.89,48.09,0.33,985,985,0,0,0,0,46.39,2.424,100
"2023-06-14 18:40:00",4570,10.29,10.38,49.43,0.241,985,985,0,0,0,0,44.59,2.102,100
"2023-06-14 18:50:00",4571,11.18,9.91,50.82,0.18,985,985,0,0,0,0,44.21,2.332,100
"2023-06-14 19:00:00",4572,10.29,9.44,52.1,0.081,985,985,0,0,0,0,44.53,2.137,100
"2023-06-14 19:10:00",4573,10.29,9.07,53.3,0.09,985,985,0,0,0,0,48.33,2.014,100
"2023-06-14 19:20:00",4574,10.29,8.9,54.13,0.09,985,985,0,0,0,0,47.02,2.259,100
"2023-06-14 19:30:00",4575,10.29,8.72,54.69,0.091,985,985,0,0,0,0,44.22,2.091,100
"2023-06-14 19:40:00",4576,10.71,8.46,55.67,0.089,985,985,0,0,0,0,34.76,1.936,100
"2023-06-14 19:50:00",4577,10.29,8.17,56.59,0.06,985,985,0,0,0,0,36.43,1.591,100
"2023-06-14 20:00:00",4578,10.63,8.07,56.86,0.061,985,985,0,0,0,0,34.96,1.987,100
"2023-06-14 20:10:00",4579,10.29,7.885,57.58,0,985,985,0,0,0,0,35.18,1.531,100
"2023-06-14 20:20:00",4580,10.68,7.384,59.67,0.039,985,985,0,0,0,0,37.5,1.254,100
"2023-06-14 20:30:00",4581,11.15,6.984,61.53,0.09,986,986,0,0,0,0,27.13,1.624,100
"2023-06-14 20:40:00",4582,10.3,6.701,62.99,0.188,986,986,0,0,0,0,28.93,1.77,100
"2023-06-14 20:50:00",4583,11.13,6.651,63.61,0.251,986,986,0,0,0,0,26.62,1.751,100
"2023-06-14 21:00:00",4584,11.16,6.57,64.44,0.319,986,986,0,0,0,0,37.24,2.392,100
"2023-06-14 21:10:00",4585,10.29,6.513,65.3,0.468,986,986,0,0,0,0,26.8,2.648,100
"2023-06-14 21:20:00",4586,10.28,6.054,66.89,0.371,986,986,0,0,0,0,23.58,2.644,100
"2023-06-14 21:30:00",4587,10.29,5.474,68.41,0.122,986,986,0,0,0,0,20.04,2.452,100
"2023-06-14 21:40:00",4588,10.34,5.002,69.99,-0.01,985,985,0,0,0,0,19.65,2.212,100
"2023-06-14 21:50:00",4589,10.3,4.673,71.17,-0.119,985,985,0,0,0,0,25,2.477,100
"2023-06-14 22:00:00",4590,10.29,4.46,73.11,0.067,986,986,0,0,0,0,27.4,2.011,100
"2023-06-14 22:10:00",4591,11.11,4.589,74.09,0.379,986,986,0,0,0,0,28.21,2.135,100
"2023-06-14 22:20:00",4592,11.14,4.501,75.19,0.49,986,986,0,0,0,0,32.93,2.05,100
"2023-06-14 22:30:00",4593,10.29,4.4,75.82,0.48,986,986,0,0,0,0,19,2.643,100
"2023-06-14 22:40:00",4594,10.29,4.351,75.92,0.451,986,986,0,0,0,0,27.73,2.181,100
"2023-06-14 22:50:00",4595,11.15,4.339,75.93,0.439,986,986,0,0,0,0,39.82,2.277,100
"2023-06-14 23:00:00",4596,10.63,4.251,76.05,0.391,986,986,0,0,0,0,65.86,2.115,100
"2023-06-14 23:10:00",4597,10.66,4.289,76.25,0.449,986,986,0,0,0,0,111.3,1.955,100
"2023-06-14 23:20:00",4598,10.29,4.399,76.11,0.529,986,986,0,0,0,0,298.3,1.794,100
"2023-06-14 23:30:00",4599,10.29,4.461,75.46,0.521,986,986,0,0,0,0,238.9,2.297,100
"2023-06-14 23:40:00",4600,10.67,4.519,75.08,0.5,986,986,0,0,0,0,70.87,2.283,100
"2023-06-14 23:50:00",4601,11.13,4.471,74.97,0.43,986,986,0,0,0,0,180.4,1.989,100
"2023-06-15 00:00:00",4602,10.29,4.519,75.22,0.54,986,986,0,0,0,0,276,1.671,100
"2023-06-15 00:10:00",4603,10.29,4.411,75.71,0.52,986,986,0,0,0,0,190,1.864,100
"2023-06-15 00:20:00",4604,11.18,4.43,74.76,0.352,986,986,0,0,0,0,306.6,2.158,100
"2023-06-15 00:30:00",4605,10.69,4.4,74.45,0.269,986,986,0,0,0,0,330.6,1.906,100
"2023-06-15 00:40:00",4606,11.13,4.549,74.28,0.369,986,986,0,0,0,0,255.7,2.452,100
"2023-06-15 00:50:00",4607,11.06,4.56,74.56,0.439,986,986,0,0,0,0,254.1,2.51,100
"2023-06-15 01:00:00",4608,10.29,4.561,74.7,0.441,986,986,0,0,0,0,47.27,2.328,100
"2023-06-15 01:10:00",4609,10.29,4.372,75.17,0.331,986,986,0,0,0,0,20.82,2.365,100
"2023-06-15 01:20:00",4610,11.16,3.953,75.86,0.071,986,986,0,0,0,0,23.76,2.479,100
"2023-06-15 01:30:00",4611,10.29,3.731,76.89,0.039,985,985,0,0,0,0,17.5,2.195,100
"2023-06-15 01:40:00",4612,11.16,3.581,77.55,0.04,985,985,0,0,0,0,71.13,1.669,100
"2023-06-15 01:50:00",4613,11.18,3.54,78.01,0.09,986,986,0,0,0,0,50.25,1.728,100
"2023-06-15 02:00:00",4614,10.29,3.411,78.76,0.08,985,985,0,0,0,0,13.02,1.882,100
"2023-06-15 02:10:00",4615,11.17,3.173,79.66,0.021,985,985,0,0,0,0,29.59,1.3,100
"2023-06-15 02:20:00",4616,10.29,2.931,80.9,-0.059,985,985,0,0,0,0,18.25,1.141,100
"2023-06-15 02:30:00",4617,10.69,2.929,80.8,-0.04,985,985,0,0,0,0,46.88,1.825,100
"2023-06-15 02:40:00",4618,10.67,2.991,79.03,-0.298,985,985,0,0,0,0,42.23,1.704,100
"2023-06-15 02:50:00",4619,10.66,3.019,77.88,-0.469,985,985,0,0,0,0,16.81,2.655,100
"2023-06-15 03:00:00",4620,10.29,3.041,76.29,-0.699,985,985,0,0,0,0,24.95,2.332,100
"2023-06-15 03:10:00",4621,10.29,2.991,76.92,-0.651,985,985,0,0,0,0,26.28,2.203,100
"2023-06-15 03:20:00",4622,10.29,2.969,75.99,-0.868,984,984,0,0,0,0,45.35,2.594,100
"2023-06-15 03:30:00",4623,10.66,2.673,75.51,-1.218,984,984,0,0,0,0,50.53,2.29,100
"2023-06-15 03:40:00",4624,10.29,2.421,75.47,-1.488,984,984,0,0,0,0,25.7,1.908,100
"2023-06-15 03:50:00",4625,10.63,2.37,73.9,-1.808,984,984,0,0,0,0,18.01,2.463,100
"2023-06-15 04:00:00",4626,10.29,2.221,73.17,-2.097,984,984,0,0,0,0,16.1,1.89,100
"2023-06-15 04:10:00",4627,10.29,2.111,71.56,-2.508,984,984,0,0,0,0,17.79,2.035,100
"2023-06-15 04:20:00",4628,11.19,2.199,70.14,-2.729,984,984,0,0,0,0,16.9,2.056,100
"2023-06-15 04:30:00",4629,10.29,2.339,68.01,-2.959,984,984,0,0,0,0,28.93,2.13,100
"2023-06-15 04:40:00",4630,10.74,2.48,66.3,-3.188,984,984,0,0,0,0,91,2.422,100
"2023-06-15 04:50:00",4631,10.64,2.479,65.48,-3.369,984,984,0,0,0,0,39.28,2.159,100
"2023-06-15 05:00:00",4632,11.13,2.263,65.68,-3.528,984,984,0,0,0,0,19.74,2.049,100
"2023-06-15 05:10:00",4633,11.23,2.061,65.81,-3.689,984,984,0,0,0,0,17.9,2.737,100
"2023-06-15 05:20:00",4634,10.29,1.643,67.1,-3.799,984,984,0,0,0,0,18.08,2.019,100
"2023-06-15 05:30:00",4635,10.63,1.212,68.73,-3.91,984,984,0,0,0,0,33.59,1.399,100
"2023-06-15 05:40:00",4636,11.15,0.961,69.91,-3.9,984,984,0,0,0,0,21.23,1.668,100
"2023-06-15 05:50:00",4637,10.29,1.03,69.21,-3.989,984,984,0,0,0,0,18.85,1.844,100
"2023-06-15 06:00:00",4638,11.13,1.02,68.92,-4.04,983,983,0,0,0,0,12.12,1.884,100
"2023-06-15 06:10:00",4639,10.68,1.129,68.7,-3.989,983,983,0,0,0,0,22.22,1.45,100
"2023-06-15 06:20:00",4640,10.26,1.259,68.26,-3.961,983,983,0,0,0,0,24.91,1.41,100
"2023-06-15 06:30:00",4641,10.67,1.269,68.71,-3.871,983,983,0,0,0,0,26.23,1.678,100
"2023-06-15 06:40:00",4642,10.3,1.409,68.17,-3.831,984,984,0,0,0,0,19.07,1.752,100
"2023-06-15 06:50:00",4643,11.18,1.629,67.39,-3.799,983,983,0,0,0,0,31.43,2.142,100
"2023-06-15 07:00:00",4644,11.16,1.857,66.36,-3.781,984,984,0,0,0,0,272.3,1.743,100
"2023-06-15 07:10:00",4645,10.7,2.052,65.64,-3.739,984,984,0,0,0,0,324.2,1.403,100
"2023-06-15 07:20:00",4646,11.19,1.435,68.09,-3.84,984,984,0,0,0,0,173.7,0.331,100
"2023-06-15 07:30:00",4647,10.29,0.892,70.38,-3.889,984,984,0,0,0,0,78.09,0.543,100
"2023-06-15 07:40:00",4648,10.29,0.771,69.94,-4.079,984,984,0,0,0,0,23.36,0.122,100
